ID,Tournament,Date,Home Team,Home Goals,Away Goals,Away Team,Winning Team,Losing Team,Win Conditions,Home Stadium
17149,African Cup of Nations qualification,2021/3/30,Senegal,1,1,Eswatini,,,,TRUE
17150,Friendly,2021/3/31,Switzerland,3,2,Finland,Switzerland,Finland,,TRUE
17151,FIFA World Cup qualification,2021/3/31,Spain,3,1,Kosovo,Spain,Kosovo,,TRUE
17152,FIFA World Cup qualification,2021/3/31,Bosnia and Herzegovina,0,1,France,France,Bosnia and Herzegovina,,TRUE
17153,FIFA World Cup qualification,2021/3/31,Austria,0,4,Denmark,Denmark,Austria,,TRUE
17154,FIFA World Cup qualification,2021/3/31,England,2,1,Poland,England,Poland,,TRUE
17155,FIFA World Cup qualification,2021/3/31,Germany,1,2,North Macedonia,North Macedonia,Germany,,TRUE
17156,Friendly,2021/5/29,Mexico,2,1,Iceland,Mexico,Iceland,,FALSE
17157,Friendly,2021/5/30,Switzerland,2,1,United States,Switzerland,United States,,TRUE
17158,Friendly,2021/6/1,Croatia,1,1,Armenia,,,,TRUE
17159,Friendly,2021/6/1,Poland,1,1,Russia,,,,TRUE
17160,Friendly,2021/6/2,England,1,0,Austria,England,Austria,,TRUE
17161,Friendly,2021/6/2,France,3,0,Wales,France,Wales,,TRUE
17162,Friendly,2021/6/2,Germany,1,1,Denmark,,,,FALSE
17163,Friendly,2021/6/2,Netherlands,2,2,Scotland,,,,FALSE
17164,Friendly,2021/6/3,Belgium,1,1,Greece,,,,TRUE
17165,Friendly,2021/6/3,Switzerland,7,0,Liechtenstein,Switzerland,Liechtenstein,,TRUE
17166,CONCACAF Nations League,2021/6/3,Mexico,0,0,Costa Rica,,,Mexico win on penalties,FALSE
17167,CONCACAF Nations League,2021/6/3,United States,1,0,Honduras,United States,Honduras,,TRUE
17168,FIFA World Cup qualification,2021/6/3,Iran,3,1,Hong Kong,Iran,Hong Kong,,TRUE
17169,FIFA World Cup qualification,2021/6/3,Uruguay,0,0,Paraguay,,,,TRUE
17170,FIFA World Cup qualification,2021/6/3,Argentina,1,1,Chile,,,,TRUE
17171,FIFA World Cup qualification,2021/6/3,Kuwait,0,3,Australia,Australia,Kuwait,,TRUE
17172,FIFA World Cup qualification,2021/6/3,Qatar,1,0,India,Qatar,India,,TRUE
17173,Friendly,2021/6/4,Nigeria,0,1,Cameroon,Cameroon,Nigeria,,FALSE
17174,Friendly,2021/6/4,Spain,0,0,Portugal,,,,TRUE
17175,FIFA World Cup qualification,2021/6/4,Brazil,2,0,Ecuador,Brazil,Ecuador,,TRUE
17176,Friendly,2021/6/5,Senegal,3,1,Zambia,Senegal,Zambia,,TRUE
17177,Friendly,2021/6/5,Tunisia,1,0,DR Congo,Tunisia,DR Congo,,TRUE
17178,Friendly,2021/6/5,Wales,0,0,Albania,,,,TRUE
17179,FIFA World Cup qualification,2021/6/5,Saudi Arabia,3,0,Yemen,Saudi Arabia,Yemen,,TRUE
17180,FIFA World Cup qualification,2021/6/5,South Korea,5,0,Turkmenistan,South Korea,Turkmenistan,,TRUE
17181,FIFA World Cup qualification,2021/6/5,Aruba,0,7,Canada,Canada,Aruba,,FALSE
17182,Friendly,2021/6/6,Belgium,1,0,Croatia,Belgium,Croatia,,TRUE
17183,Friendly,2021/6/6,Denmark,2,0,Bosnia and Herzegovina,Denmark,Bosnia and Herzegovina,,TRUE
17184,Friendly,2021/6/6,England,1,0,Romania,England,Romania,,TRUE
17185,Friendly,2021/6/6,Netherlands,3,0,Georgia,Netherlands,Georgia,,TRUE
17186,CONCACAF Nations League,2021/6/6,Honduras,2,2,Costa Rica,,,Honduras win on penalties,FALSE
17187,CONCACAF Nations League,2021/6/6,United States,3,2,Mexico,United States,Mexico,,TRUE
17188,Friendly,2021/6/7,Germany,7,1,Latvia,Germany,Latvia,,TRUE
17189,Friendly,2021/6/7,Serbia,1,1,Jamaica,,,,FALSE
17190,FIFA World Cup qualification,2021/6/7,Australia,5,1,Taiwan,Australia,Taiwan,,FALSE
17191,FIFA World Cup qualification,2021/6/7,Japan,4,1,Tajikistan,Japan,Tajikistan,,TRUE
17192,FIFA World Cup qualification,2021/6/7,Bahrain,0,3,Iran,Iran,Bahrain,,TRUE
17193,FIFA World Cup qualification,2021/6/7,Qatar,1,0,Oman,Qatar,Oman,,TRUE
17194,Friendly,2021/6/8,Cameroon,0,0,Nigeria,,,,FALSE
17195,Friendly,2021/6/8,France,3,0,Bulgaria,France,Bulgaria,,TRUE
17196,Friendly,2021/6/8,Morocco,1,0,Ghana,Morocco,Ghana,,TRUE
17197,Friendly,2021/6/8,Poland,2,2,Iceland,,,,TRUE
17198,Friendly,2021/6/8,Senegal,2,0,Cape Verde,Senegal,Cape Verde,,TRUE
17199,Friendly,2021/6/8,Spain,4,0,Lithuania,Spain,Lithuania,,TRUE
17200,FIFA World Cup qualification,2021/6/8,Canada,4,0,Suriname,Canada,Suriname,,FALSE
17201,FIFA World Cup qualification,2021/6/8,Ecuador,1,2,Peru,Peru,Ecuador,,TRUE
17202,FIFA World Cup qualification,2021/6/8,Colombia,2,2,Argentina,,,,TRUE
17203,FIFA World Cup qualification,2021/6/8,Venezuela,0,0,Uruguay,,,,TRUE
17204,FIFA World Cup qualification,2021/6/8,Paraguay,0,2,Brazil,Brazil,Paraguay,,TRUE
17205,Friendly,2021/6/9,Portugal,4,0,Israel,Portugal,Israel,,TRUE
17206,Friendly,2021/6/9,United States,4,0,Costa Rica,United States,Costa Rica,,TRUE
17207,FIFA World Cup qualification,2021/6/9,South Korea,5,0,Sri Lanka,South Korea,Sri Lanka,,TRUE
17208,FIFA World Cup qualification,2021/6/11,Nepal,0,3,Australia,Australia,Nepal,,FALSE
17209,FIFA World Cup qualification,2021/6/11,Cambodia,0,10,Iran,Iran,Cambodia,,FALSE
17210,Kirin Challenge Cup,2021/6/11,Japan,1,0,Serbia,Japan,Serbia,,TRUE
17211,Friendly,2021/6/11,Tunisia,0,2,Algeria,Algeria,Tunisia,,TRUE
17212,FIFA World Cup qualification,2021/6/11,Saudi Arabia,3,0,Singapore,Saudi Arabia,Singapore,,TRUE
17213,FIFA World Cup qualification,2021/6/12,Haiti,0,1,Canada,Canada,Haiti,,TRUE
17214,Friendly,2021/6/12,Ghana,0,0,Ivory Coast,,,,TRUE
17215,Friendly,2021/6/12,Mexico,0,0,Honduras,,,,FALSE
17216,Friendly,2021/6/12,Morocco,1,0,Burkina Faso,Morocco,Burkina Faso,,TRUE
17217,UEFA Euro,2021/6/12,Wales,1,1,Switzerland,,,,TRUE
17218,UEFA Euro,2021/6/12,Denmark,0,1,Finland,Finland,Denmark,,TRUE
17219,UEFA Euro,2021/6/12,Russia,0,3,Belgium,Belgium,Russia,,TRUE
17220,FIFA World Cup qualification,2021/6/13,South Korea,2,1,Lebanon,South Korea,Lebanon,,TRUE
17221,UEFA Euro,2021/6/13,Netherlands,3,2,Ukraine,Netherlands,Ukraine,,TRUE
17222,UEFA Euro,2021/6/13,England,1,0,Croatia,England,Croatia,,TRUE
17223,Copa America,2021/6/13,Brazil,3,0,Venezuela,Brazil,Venezuela,,TRUE
17224,Copa America,2021/6/13,Colombia,1,0,Ecuador,Colombia,Ecuador,,FALSE
17225,UEFA Euro,2021/6/14,Poland,1,2,Slovakia,Slovakia,Poland,,FALSE
17226,UEFA Euro,2021/6/14,Spain,0,0,Sweden,,,,TRUE
17227,Copa America,2021/6/14,Argentina,1,1,Chile,,,,FALSE
17228,FIFA World Cup qualification,2021/6/15,Australia,1,0,Jordan,Australia,Jordan,,FALSE
17229,FIFA World Cup qualification,2021/6/15,Iran,1,0,Iraq,Iran,Iraq,,TRUE
17230,FIFA World Cup qualification,2021/6/15,Saudi Arabia,3,0,Uzbekistan,Saudi Arabia,Uzbekistan,,TRUE
17231,FIFA World Cup qualification,2021/6/15,Japan,5,1,Kyrgyzstan,Japan,Kyrgyzstan,,TRUE
17232,FIFA World Cup qualification,2021/6/15,Canada,3,0,Haiti,Canada,Haiti,,FALSE
17233,Friendly,2021/6/15,Tunisia,1,0,Mali,Tunisia,Mali,,TRUE
17234,UEFA Euro,2021/6/15,Hungary,0,3,Portugal,Portugal,Hungary,,TRUE
17235,UEFA Euro,2021/6/15,Germany,0,1,France,France,Germany,,TRUE
17236,UEFA Euro,2021/6/16,Turkey,0,2,Wales,Wales,Turkey,,FALSE
17237,UEFA Euro,2021/6/16,Italy,3,0,Switzerland,Italy,Switzerland,,TRUE
17238,UEFA Euro,2021/6/17,Denmark,1,2,Belgium,Belgium,Denmark,,TRUE
17239,UEFA Euro,2021/6/17,Netherlands,2,0,Austria,Netherlands,Austria,,TRUE
17240,Copa America,2021/6/17,Brazil,4,0,Peru,Brazil,Peru,,TRUE
17241,UEFA Euro,2021/6/18,Croatia,1,1,Czech Republic,,,,FALSE
17242,UEFA Euro,2021/6/18,England,0,0,Scotland,,,,TRUE
17243,Copa America,2021/6/18,Argentina,1,0,Uruguay,Argentina,Uruguay,,FALSE
17244,UEFA Euro,2021/6/19,Spain,1,1,Poland,,,,TRUE
17245,UEFA Euro,2021/6/19,Hungary,1,1,France,,,,TRUE
17246,UEFA Euro,2021/6/19,Germany,4,2,Portugal,Germany,Portugal,,TRUE
17247,UEFA Euro,2021/6/20,Italy,1,0,Wales,Italy,Wales,,TRUE
17248,UEFA Euro,2021/6/20,Switzerland,3,1,Turkey,Switzerland,Turkey,,FALSE
17249,Copa America,2021/6/20,Venezuela,2,2,Ecuador,,,,FALSE
17250,UEFA Euro,2021/6/21,Denmark,4,1,Russia,Denmark,Russia,,TRUE
17251,UEFA Euro,2021/6/21,Finland,0,2,Belgium,Belgium,Finland,,FALSE
17252,UEFA Euro,2021/6/21,Netherlands,3,0,North Macedonia,Netherlands,North Macedonia,,TRUE
17253,Copa America,2021/6/21,Uruguay,1,1,Chile,,,,FALSE
17254,Copa America,2021/6/21,Argentina,1,0,Paraguay,Argentina,Paraguay,,FALSE
17255,UEFA Euro,2021/6/22,Scotland,1,3,Croatia,Croatia,Scotland,,TRUE
17256,UEFA Euro,2021/6/22,England,1,0,Czech Republic,England,Czech Republic,,TRUE
17257,UEFA Euro,2021/6/23,Spain,5,0,Slovakia,Spain,Slovakia,,TRUE
17258,UEFA Euro,2021/6/23,Sweden,3,2,Poland,Sweden,Poland,,FALSE
17259,UEFA Euro,2021/6/23,Germany,2,2,Hungary,,,,TRUE
17260,UEFA Euro,2021/6/23,Portugal,2,2,France,,,,FALSE
17261,Copa America,2021/6/23,Ecuador,2,2,Peru,,,,FALSE
17262,Copa America,2021/6/23,Brazil,2,1,Colombia,Brazil,Colombia,,TRUE
17263,Copa America,2021/6/24,Bolivia,0,2,Uruguay,Uruguay,Bolivia,,FALSE
17264,UEFA Euro,2021/6/26,Wales,0,4,Denmark,Denmark,Wales,,FALSE
17265,UEFA Euro,2021/6/27,Netherlands,0,2,Czech Republic,Czech Republic,Netherlands,,FALSE
17266,UEFA Euro,2021/6/27,Belgium,1,0,Portugal,Belgium,Portugal,,FALSE
17267,Copa America,2021/6/27,Brazil,1,1,Ecuador,,,,TRUE
17268,UEFA Euro,2021/6/28,Croatia,3,5,Spain,Spain,Croatia,,FALSE
17269,UEFA Euro,2021/6/28,France,3,3,Switzerland,,,Switzerland win on penalties,FALSE
17270,Copa America,2021/6/28,Argentina,4,1,Bolivia,Argentina,Bolivia,,FALSE
17271,Copa America,2021/6/28,Uruguay,1,0,Paraguay,Uruguay,Paraguay,,FALSE
17272,UEFA Euro,2021/6/29,England,2,0,Germany,England,Germany,,TRUE
17273,Friendly,2021/6/30,Mexico,3,0,Panama,Mexico,Panama,,FALSE
17274,UEFA Euro,2021/7/2,Switzerland,1,1,Spain,,,Spain win on penalties,FALSE
17275,UEFA Euro,2021/7/2,Belgium,1,2,Italy,Italy,Belgium,,FALSE
17276,Copa America,2021/7/2,Brazil,1,0,Chile,Brazil,Chile,,TRUE
17277,UEFA Euro,2021/7/3,Czech Republic,1,2,Denmark,Denmark,Czech Republic,,FALSE
17278,UEFA Euro,2021/7/3,Ukraine,0,4,England,England,Ukraine,,FALSE
17279,Friendly,2021/7/3,Mexico,4,0,Nigeria,Mexico,Nigeria,,FALSE
17280,Copa America,2021/7/3,Uruguay,0,0,Colombia,,,Colombia win on penalties,FALSE
17281,Copa America,2021/7/3,Argentina,3,0,Ecuador,Argentina,Ecuador,,FALSE
17282,Friendly,2021/7/4,Qatar,1,0,El Salvador,Qatar,El Salvador,,FALSE
17283,Copa America,2021/7/5,Brazil,1,0,Peru,Brazil,Peru,,TRUE
17284,Copa America,2021/7/6,Argentina,1,1,Colombia,,,Argentina win on penalties,FALSE
17285,UEFA Euro,2021/7/6,Italy,1,1,Spain,,,Italy win on penalties,FALSE
17286,UEFA Euro,2021/7/7,England,2,1,Denmark,England,Denmark,,TRUE
17287,COSAFA Cup,2021/7/7,Senegal,1,2,Namibia,Namibia,Senegal,,FALSE
17288,COSAFA Cup,2021/7/9,Senegal,1,0,Mozambique,Senegal,Mozambique,,FALSE
17289,Copa America,2021/7/10,Brazil,0,1,Argentina,Argentina,Brazil,,TRUE
17290,Gold Cup,2021/7/10,Mexico,0,0,Trinidad and Tobago,,,,FALSE
17291,UEFA Euro,2021/7/11,England,1,1,Italy,,,Italy win on penalties,TRUE
17292,Gold Cup,2021/7/11,Canada,4,1,Martinique,Canada,Martinique,,FALSE
17293,Gold Cup,2021/7/11,United States,1,0,Haiti,United States,Haiti,,TRUE
17294,Gold Cup,2021/7/12,Costa Rica,3,1,Guadeloupe,Costa Rica,Guadeloupe,,FALSE
17295,COSAFA Cup,2021/7/13,Senegal,2,1,Zimbabwe,Senegal,Zimbabwe,,FALSE
17296,Gold Cup,2021/7/13,Qatar,3,3,Panama,,,,FALSE
17297,COSAFA Cup,2021/7/14,Senegal,2,1,Malawi,Senegal,Malawi,,FALSE
17298,Gold Cup,2021/7/14,Guatemala,0,3,Mexico,Mexico,Guatemala,,FALSE
17299,Gold Cup,2021/7/15,Haiti,1,4,Canada,Canada,Haiti,,FALSE
17300,Gold Cup,2021/7/15,United States,6,1,Martinique,United States,Martinique,,TRUE
17301,COSAFA Cup,2021/7/16,Senegal,2,2,Eswatini,,,Senegal win on penalties,FALSE
17302,Gold Cup,2021/7/16,Suriname,1,2,Costa Rica,Costa Rica,Suriname,,FALSE
17303,Gold Cup,2021/7/17,Grenada,0,4,Qatar,Qatar,Grenada,,FALSE
17304,COSAFA Cup,2021/7/18,South Africa,0,0,Senegal,,,South Africa win on penalties,TRUE
17305,Gold Cup,2021/7/18,Mexico,1,0,El Salvador,Mexico,El Salvador,,FALSE
17306,Gold Cup,2021/7/18,United States,1,0,Canada,United States,Canada,,TRUE
17307,Gold Cup,2021/7/20,Costa Rica,1,0,Jamaica,Costa Rica,Jamaica,,FALSE
17308,Gold Cup,2021/7/20,Honduras,0,2,Qatar,Qatar,Honduras,,FALSE
17309,Gold Cup,2021/7/24,Mexico,3,0,Honduras,Mexico,Honduras,,FALSE
17310,Gold Cup,2021/7/24,Qatar,3,2,El Salvador,Qatar,El Salvador,,FALSE
17311,Gold Cup,2021/7/25,Costa Rica,0,2,Canada,Canada,Costa Rica,,FALSE
17312,Gold Cup,2021/7/25,United States,1,0,Jamaica,United States,Jamaica,,TRUE
17313,Gold Cup,2021/7/29,Mexico,2,1,Canada,Mexico,Canada,,FALSE
17314,Gold Cup,2021/7/29,United States,1,0,Qatar,United States,Qatar,,TRUE
17315,Gold Cup,2021/8/1,United States,1,0,Mexico,United States,Mexico,,TRUE
17316,Friendly,2021/8/21,El Salvador,0,0,Costa Rica,,,,FALSE
17317,Friendly,2021/9/1,Finland,0,0,Wales,,,,TRUE
17318,Friendly,2021/9/1,Qatar,0,4,Serbia,Serbia,Qatar,,FALSE
17319,Friendly,2021/9/1,Switzerland,2,1,Greece,Switzerland,Greece,,TRUE
17320,FIFA World Cup qualification,2021/9/1,Senegal,2,0,Togo,Senegal,Togo,,TRUE
17321,FIFA World Cup qualification,2021/9/1,Portugal,2,1,Republic of Ireland,Portugal,Republic of Ireland,,TRUE
17322,FIFA World Cup qualification,2021/9/1,France,1,1,Bosnia and Herzegovina,,,,TRUE
17323,FIFA World Cup qualification,2021/9/1,Denmark,2,0,Scotland,Denmark,Scotland,,TRUE
17324,FIFA World Cup qualification,2021/9/1,Norway,1,1,Netherlands,,,,TRUE
17325,FIFA World Cup qualification,2021/9/1,Russia,0,0,Croatia,,,,TRUE
17326,FIFA World Cup qualification,2021/9/2,Morocco,2,0,Sudan,Morocco,Sudan,,TRUE
17327,FIFA World Cup qualification,2021/9/2,South Korea,0,0,Iraq,,,,TRUE
17328,FIFA World Cup qualification,2021/9/2,Iran,1,0,Syria,Iran,Syria,,TRUE
17329,FIFA World Cup qualification,2021/9/2,Japan,0,1,Oman,Oman,Japan,,TRUE
17330,FIFA World Cup qualification,2021/9/2,Australia,3,0,China PR,Australia,China PR,,FALSE
17331,FIFA World Cup qualification,2021/9/2,Saudi Arabia,3,1,Vietnam,Saudi Arabia,Vietnam,,TRUE
17332,FIFA World Cup qualification,2021/9/2,Sweden,2,1,Spain,Sweden,Spain,,TRUE
17333,FIFA World Cup qualification,2021/9/2,Estonia,2,5,Belgium,Belgium,Estonia,,TRUE
17334,FIFA World Cup qualification,2021/9/2,Hungary,0,4,England,England,Hungary,,TRUE
17335,FIFA World Cup qualification,2021/9/2,Poland,4,1,Albania,Poland,Albania,,TRUE
17336,FIFA World Cup qualification,2021/9/2,Liechtenstein,0,2,Germany,Germany,Liechtenstein,,FALSE
17337,FIFA World Cup qualification,2021/9/2,Ecuador,2,0,Paraguay,Ecuador,Paraguay,,TRUE
17338,FIFA World Cup qualification,2021/9/2,Peru,1,1,Uruguay,,,,TRUE
17339,FIFA World Cup qualification,2021/9/2,Venezuela,1,3,Argentina,Argentina,Venezuela,,TRUE
17340,FIFA World Cup qualification,2021/9/2,Chile,0,1,Brazil,Brazil,Chile,,TRUE
17341,FIFA World Cup qualification,2021/9/2,Canada,1,1,Honduras,,,,TRUE
17342,FIFA World Cup qualification,2021/9/2,El Salvador,0,0,United States,,,,TRUE
17343,FIFA World Cup qualification,2021/9/2,Panama,0,0,Costa Rica,,,,TRUE
17344,FIFA World Cup qualification,2021/9/2,Mexico,2,1,Jamaica,Mexico,Jamaica,,TRUE
17345,FIFA World Cup qualification,2021/9/3,Tunisia,3,0,Equatorial Guinea,Tunisia,Equatorial Guinea,,TRUE
17346,FIFA World Cup qualification,2021/9/3,Cameroon,2,0,Malawi,Cameroon,Malawi,,TRUE
17347,FIFA World Cup qualification,2021/9/3,Ghana,1,0,Ethiopia,Ghana,Ethiopia,,TRUE
17348,Friendly,2021/9/4,Qatar,1,3,Portugal,Portugal,Qatar,,FALSE
17349,FIFA World Cup qualification,2021/9/4,Serbia,4,1,Luxembourg,Serbia,Luxembourg,,TRUE
17350,FIFA World Cup qualification,2021/9/4,Ukraine,1,1,France,,,,TRUE
17351,FIFA World Cup qualification,2021/9/4,Faroe Islands,0,1,Denmark,Denmark,Faroe Islands,,TRUE
17352,FIFA World Cup qualification,2021/9/4,Netherlands,4,0,Montenegro,Netherlands,Montenegro,,TRUE
17353,FIFA World Cup qualification,2021/9/4,Slovakia,0,1,Croatia,Croatia,Slovakia,,TRUE
17354,FIFA World Cup qualification,2021/9/5,Spain,4,0,Georgia,Spain,Georgia,,TRUE
17355,FIFA World Cup qualification,2021/9/5,Switzerland,0,0,Italy,,,,TRUE
17356,FIFA World Cup qualification,2021/9/5,Belarus,2,3,Wales,Wales,Belarus,,FALSE
17357,FIFA World Cup qualification,2021/9/5,Belgium,3,0,Czech Republic,Belgium,Czech Republic,,TRUE
17358,FIFA World Cup qualification,2021/9/5,England,4,0,Andorra,England,Andorra,,TRUE
17359,FIFA World Cup qualification,2021/9/5,San Marino,1,7,Poland,Poland,San Marino,,TRUE
17360,FIFA World Cup qualification,2021/9/5,Germany,6,0,Armenia,Germany,Armenia,,TRUE
17361,FIFA World Cup qualification,2021/9/5,Ecuador,0,0,Chile,,,,TRUE
17362,FIFA World Cup qualification,2021/9/5,Uruguay,4,2,Bolivia,Uruguay,Bolivia,,TRUE
17363,FIFA World Cup qualification,2021/9/5,Costa Rica,0,1,Mexico,Mexico,Costa Rica,,TRUE
17364,FIFA World Cup qualification,2021/9/5,United States,1,1,Canada,,,,TRUE
17365,FIFA World Cup qualification,2021/9/6,Ivory Coast,2,1,Cameroon,Ivory Coast,Cameroon,,TRUE
17366,FIFA World Cup qualification,2021/9/6,South Africa,1,0,Ghana,South Africa,Ghana,,TRUE
17367,Friendly,2021/9/7,Luxembourg,1,1,Qatar,,,,TRUE
17368,FIFA World Cup qualification,2021/9/7,Zambia,0,2,Tunisia,Tunisia,Zambia,,TRUE
17369,FIFA World Cup qualification,2021/9/7,Congo,1,3,Senegal,Senegal,Congo,,TRUE
17370,FIFA World Cup qualification,2021/9/7,South Korea,1,0,Lebanon,South Korea,Lebanon,,TRUE
17371,FIFA World Cup qualification,2021/9/7,Iraq,0,3,Iran,Iran,Iraq,,FALSE
17372,FIFA World Cup qualification,2021/9/7,China PR,0,1,Japan,Japan,China PR,,FALSE
17373,FIFA World Cup qualification,2021/9/7,Vietnam,0,1,Australia,Australia,Vietnam,,TRUE
17374,FIFA World Cup qualification,2021/9/7,Oman,0,1,Saudi Arabia,Saudi Arabia,Oman,,TRUE
17375,FIFA World Cup qualification,2021/9/7,Republic of Ireland,1,1,Serbia,,,,TRUE
17376,FIFA World Cup qualification,2021/9/7,Azerbaijan,0,3,Portugal,Portugal,Azerbaijan,,TRUE
17377,FIFA World Cup qualification,2021/9/7,France,2,0,Finland,France,Finland,,TRUE
17378,FIFA World Cup qualification,2021/9/7,Denmark,5,0,Israel,Denmark,Israel,,TRUE
17379,FIFA World Cup qualification,2021/9/7,Netherlands,6,1,Turkey,Netherlands,Turkey,,TRUE
17380,FIFA World Cup qualification,2021/9/7,Croatia,3,0,Slovenia,Croatia,Slovenia,,TRUE
17381,FIFA World Cup qualification,2021/9/8,Kosovo,0,2,Spain,Spain,Kosovo,,TRUE
17382,FIFA World Cup qualification,2021/9/8,Northern Ireland,0,0,Switzerland,,,,TRUE
17383,FIFA World Cup qualification,2021/9/8,Wales,0,0,Estonia,,,,TRUE
17384,FIFA World Cup qualification,2021/9/8,Belarus,0,1,Belgium,Belgium,Belarus,,FALSE
17385,FIFA World Cup qualification,2021/9/8,Poland,1,1,England,,,,TRUE
17386,FIFA World Cup qualification,2021/9/8,Iceland,0,4,Germany,Germany,Iceland,,TRUE
17387,FIFA World Cup qualification,2021/9/8,Costa Rica,1,1,Jamaica,,,,TRUE
17388,FIFA World Cup qualification,2021/9/8,Panama,1,1,Mexico,,,,TRUE
17389,FIFA World Cup qualification,2021/9/8,Canada,3,0,El Salvador,Canada,El Salvador,,TRUE
17390,FIFA World Cup qualification,2021/9/8,Honduras,1,4,United States,United States,Honduras,,TRUE
17391,FIFA World Cup qualification,2021/9/9,Uruguay,1,0,Ecuador,Uruguay,Ecuador,,TRUE
17392,FIFA World Cup qualification,2021/9/9,Argentina,3,0,Bolivia,Argentina,Bolivia,,TRUE
17393,FIFA World Cup qualification,2021/9/9,Brazil,2,0,Peru,Brazil,Peru,,TRUE
17394,FIFA World Cup qualification,2021/10/6,Morocco,5,0,Guinea-Bissau,Morocco,Guinea-Bissau,,TRUE
17395,UEFA Nations League,2021/10/6,Italy,1,2,Spain,Spain,Italy,,TRUE
17396,FIFA World Cup qualification,2021/10/7,South Korea,2,1,Syria,South Korea,Syria,,TRUE
17397,FIFA World Cup qualification,2021/10/7,United Arab Emirates,0,1,Iran,Iran,United Arab Emirates,,TRUE
17398,FIFA World Cup qualification,2021/10/7,Saudi Arabia,1,0,Japan,Saudi Arabia,Japan,,TRUE
17399,FIFA World Cup qualification,2021/10/7,Australia,3,1,Oman,Australia,Oman,,FALSE
17400,FIFA World Cup qualification,2021/10/7,Honduras,0,0,Costa Rica,,,,TRUE
17401,FIFA World Cup qualification,2021/10/7,United States,2,0,Jamaica,United States,Jamaica,,TRUE
17402,FIFA World Cup qualification,2021/10/7,Mexico,1,1,Canada,,,,TRUE
17403,FIFA World Cup qualification,2021/10/7,Tunisia,3,0,Mauritania,Tunisia,Mauritania,,TRUE
17404,FIFA World Cup qualification,2021/10/7,Ecuador,3,0,Bolivia,Ecuador,Bolivia,,TRUE
17405,FIFA World Cup qualification,2021/10/7,Venezuela,1,3,Brazil,Brazil,Venezuela,,TRUE
17406,FIFA World Cup qualification,2021/10/7,Paraguay,0,0,Argentina,,,,TRUE
17407,FIFA World Cup qualification,2021/10/7,Uruguay,0,0,Colombia,,,,TRUE
17408,UEFA Nations League,2021/10/7,Belgium,2,3,France,France,Belgium,,FALSE
17409,FIFA World Cup qualification,2021/10/8,Czech Republic,2,2,Wales,,,,TRUE
17410,FIFA World Cup qualification,2021/10/8,Latvia,0,1,Netherlands,Netherlands,Latvia,,TRUE
17411,FIFA World Cup qualification,2021/10/8,Cyprus,0,3,Croatia,Croatia,Cyprus,,TRUE
17412,FIFA World Cup qualification,2021/10/8,Germany,2,1,Romania,Germany,Romania,,TRUE
17413,FIFA World Cup qualification,2021/10/8,Cameroon,3,1,Mozambique,Cameroon,Mozambique,,TRUE
17414,FIFA World Cup qualification,2021/10/9,Luxembourg,0,1,Serbia,Serbia,Luxembourg,,TRUE
17415,FIFA World Cup qualification,2021/10/9,Switzerland,2,0,Northern Ireland,Switzerland,Northern Ireland,,TRUE
17416,FIFA World Cup qualification,2021/10/9,Moldova,0,4,Denmark,Denmark,Moldova,,TRUE
17417,FIFA World Cup qualification,2021/10/9,Andorra,0,5,England,England,Andorra,,TRUE
17418,FIFA World Cup qualification,2021/10/9,Poland,5,0,San Marino,Poland,San Marino,,TRUE
17419,FIFA World Cup qualification,2021/10/9,Ghana,3,1,Zimbabwe,Ghana,Zimbabwe,,TRUE
17420,FIFA World Cup qualification,2021/10/9,Senegal,4,1,Namibia,Senegal,Namibia,,TRUE
17421,Friendly,2021/10/9,Portugal,3,0,Qatar,Portugal,Qatar,,TRUE
17422,FIFA World Cup qualification,2021/10/9,Morocco,3,0,Guinea-Bissau,Morocco,Guinea-Bissau,,TRUE
17423,FIFA World Cup qualification,2021/10/10,Costa Rica,2,1,El Salvador,Costa Rica,El Salvador,,TRUE
17424,FIFA World Cup qualification,2021/10/10,Jamaica,0,0,Canada,,,,TRUE
17425,FIFA World Cup qualification,2021/10/10,Panama,1,0,United States,Panama,United States,,TRUE
17426,FIFA World Cup qualification,2021/10/10,Mexico,3,0,Honduras,Mexico,Honduras,,TRUE
17427,FIFA World Cup qualification,2021/10/10,Mauritania,0,0,Tunisia,,,,TRUE
17428,FIFA World Cup qualification,2021/10/10,Colombia,0,0,Brazil,,,,TRUE
17429,FIFA World Cup qualification,2021/10/10,Venezuela,2,1,Ecuador,Venezuela,Ecuador,,TRUE
17430,FIFA World Cup qualification,2021/10/10,Argentina,3,0,Uruguay,Argentina,Uruguay,,TRUE
17431,UEFA Nations League,2021/10/10,Italy,2,1,Belgium,Italy,Belgium,,TRUE
17432,UEFA Nations League,2021/10/10,Spain,1,2,France,France,Spain,,FALSE
17433,FIFA World Cup qualification,2021/10/11,Estonia,0,1,Wales,Wales,Estonia,,TRUE
